case_id,crime_no,case_category,registered_date,unit_id,district_id,crime_head_id,crime_subhead_id,gravity,status,lat,lng,brief_facts
1387,300030016202600001,PAR,2026-06-12,16,3,6,16,Non-Heinous,Under Investigation,15.82244,74.39906,Public Nuisance reported in the jurisdiction.
1388,100040020202600015,FIR,2026-06-13,20,4,3,9,Heinous,Charge Sheeted,17.37971,76.7059,Molestation reported in the jurisdiction.
1389,100060029202600014,FIR,2026-06-13,29,6,6,15,Non-Heinous,Charge Sheeted,13.29111,77.25009,Rioting reported in the jurisdiction.
1390,100010006202600019,FIR,2026-06-14,6,1,5,13,Non-Heinous,Under Investigation,12.90962,77.61282,Possession reported in the jurisdiction.
1391,100060030202600001,FIR,2026-06-15,30,6,1,5,Non-Heinous,Undetected,13.38778,77.13465,Robbery reported in the jurisdiction.
1392,100030015202600013,FIR,2026-06-15,15,3,4,12,Non-Heinous,Closed,15.78791,74.40018,Social Media Harassment reported in the jurisdiction.
1393,100020009202600019,FIR,2026-06-15,9,2,2,8,Non-Heinous,Undetected,12.33546,76.72102,Assault reported in the jurisdiction.
1394,100030015202600025,FIR,2026-06-15,15,3,2,6,Non-Heinous,Undetected,15.7978,74.36927,Grievous Hurt reported in the jurisdiction.
1395,100010003202600001,FIR,2026-06-16,3,1,4,11,Non-Heinous,Charge Sheeted,12.89012,77.66115,Online Financial Fraud reported in the jurisdiction.
1396,100010004202600014,FIR,2026-06-16,4,1,1,2,Non-Heinous,Charge Sheeted,12.96875,77.61034,Burglary / House-breaking reported in the jurisdiction.
1397,100050023202600020,FIR,2026-06-16,23,5,2,6,Non-Heinous,Charge Sheeted,12.90392,74.83134,Grievous Hurt reported in the jurisdiction.
1398,100050025202600001,FIR,2026-06-17,25,5,6,16,Non-Heinous,Under Investigation,12.86142,74.88752,Public Nuisance reported in the jurisdiction.
1399,100020009202600002,FIR,2026-06-17,9,2,2,8,Heinous,Undetected,12.32189,76.71197,Assault reported in the jurisdiction.
1400,100010002202600012,FIR,2026-06-17,2,1,1,2,Non-Heinous,Charge Sheeted,12.90664,77.49771,Burglary / House-breaking reported in the jurisdiction.
1401,100030013202600015,FIR,2026-06-17,13,3,2,6,Non-Heinous,Charge Sheeted,15.74898,74.4767,Grievous Hurt reported in the jurisdiction.
1402,100050026202600013,FIR,2026-06-17,26,5,5,13,Heinous,Closed,12.97942,74.91444,Possession reported in the jurisdiction.
1403,100030014202600004,FIR,2026-06-18,14,3,3,9,Heinous,Under Investigation,15.83483,74.47298,Molestation reported in the jurisdiction.
1404,100030013202600018,FIR,2026-06-18,13,3,3,9,Heinous,Under Investigation,15.76398,74.47528,Molestation reported in the jurisdiction.
1405,100030015202600023,FIR,2026-06-18,15,3,2,8,Non-Heinous,Charge Sheeted,15.80743,74.40568,Assault reported in the jurisdiction.
1406,100010006202600008,FIR,2026-06-19,6,1,1,1,Non-Heinous,Undetected,12.91255,77.60288,Theft reported in the jurisdiction.
1407,400050026202600001,Zero FIR,2026-06-19,26,5,6,16,Non-Heinous,Under Investigation,12.96483,74.9113,Public Nuisance reported in the jurisdiction.
1408,100020011202600017,FIR,2026-06-19,11,2,2,8,Non-Heinous,Under Investigation,12.35052,76.58308,Assault reported in the jurisdiction.
1409,100050025202600024,FIR,2026-06-19,25,5,2,7,Non-Heinous,Charge Sheeted,12.86201,74.90183,Murder reported in the jurisdiction.
1410,100040021202600019,FIR,2026-06-19,21,4,2,8,Heinous,Under Investigation,17.26693,76.78901,Assault reported in the jurisdiction.
1411,100040020202600030,FIR,2026-06-19,20,4,1,4,Non-Heinous,Closed,17.37627,76.71454,Vehicle Theft — accused matches pattern seen in other station records.
1412,100040019202600007,FIR,2026-06-20,19,4,1,2,Non-Heinous,Undetected,17.42847,76.86789,Burglary / House-breaking reported in the jurisdiction.
1413,100050025202600011,FIR,2026-06-20,25,5,1,1,Non-Heinous,Closed,12.87308,74.90144,Theft reported in the jurisdiction.
1414,100020008202600009,FIR,2026-06-20,8,2,1,3,Non-Heinous,Closed,12.30629,76.5577,Chain Snatching reported in the jurisdiction.
1415,100030013202600008,FIR,2026-06-21,13,3,4,11,Non-Heinous,Undetected,15.76657,74.45607,Online Financial Fraud reported in the jurisdiction.
1416,100020008202600008,FIR,2026-06-21,8,2,4,11,Non-Heinous,Under Investigation,12.32549,76.58378,Online Financial Fraud reported in the jurisdiction.
1417,100030017202600014,FIR,2026-06-21,17,3,4,12,Non-Heinous,Undetected,15.96343,74.39275,Social Media Harassment reported in the jurisdiction.
1418,100040019202600001,FIR,2026-06-22,19,4,5,14,Non-Heinous,Under Investigation,17.43527,76.85166,Peddling reported in the jurisdiction.
1419,100030014202600013,FIR,2026-06-22,14,3,6,16,Non-Heinous,Under Investigation,15.79753,74.4599,Public Nuisance reported in the jurisdiction.
1420,100040019202600016,FIR,2026-06-22,19,4,3,9,Heinous,Charge Sheeted,17.40448,76.87154,Molestation reported in the jurisdiction.
1421,100030014202600025,FIR,2026-06-22,14,3,1,1,Non-Heinous,Charge Sheeted,15.80878,74.44262,Theft reported in the jurisdiction.
1422,100010005202600006,FIR,2026-06-23,5,1,1,1,Non-Heinous,Closed,12.87391,77.48153,Theft reported in the jurisdiction.
1423,100010005202600011,FIR,2026-06-23,5,1,3,10,Heinous,Charge Sheeted,12.87775,77.49263,Domestic Violence Complaint reported in the jurisdiction.
1424,100010004202600016,FIR,2026-06-23,4,1,3,10,Non-Heinous,Closed,12.98642,77.62166,Domestic Violence Complaint reported in the jurisdiction.
1425,100050023202600022,FIR,2026-06-23,23,5,1,3,Non-Heinous,Closed,12.89088,74.82652,Chain Snatching reported in the jurisdiction.
1426,100060028202600017,FIR,2026-06-24,28,6,4,11,Non-Heinous,Closed,13.39715,77.02796,Online Financial Fraud reported in the jurisdiction.
1427,100050026202600021,FIR,2026-06-24,26,5,6,16,Non-Heinous,Closed,12.98016,74.91255,Public Nuisance reported in the jurisdiction.
1428,100050025202600004,FIR,2026-06-25,25,5,6,16,Non-Heinous,Under Investigation,12.87779,74.90615,Public Nuisance reported in the jurisdiction.
1429,100040021202600004,FIR,2026-06-25,21,4,6,15,Non-Heinous,Charge Sheeted,17.26043,76.78888,Rioting reported in the jurisdiction.
1430,100030015202600008,FIR,2026-06-25,15,3,6,16,Non-Heinous,Closed,15.77805,74.38309,Public Nuisance reported in the jurisdiction.
1431,200010002202600002,UDR,2026-06-25,2,1,2,8,Non-Heinous,Under Investigation,12.91396,77.48881,Assault reported in the jurisdiction.
1432,100020011202600018,FIR,2026-06-25,11,2,6,15,Non-Heinous,Closed,12.35813,76.59345,Rioting reported in the jurisdiction.
1433,100040022202600032,FIR,2026-06-25,22,4,4,11,Non-Heinous,Undetected,17.22628,76.76335,Online Financial Fraud reported in the jurisdiction.
1434,100020011202600022,FIR,2026-06-25,11,2,2,7,Non-Heinous,Undetected,12.33467,76.60801,Murder reported in the jurisdiction.
1435,200050024202600003,UDR,2026-06-26,24,5,4,12,Non-Heinous,Closed,13.00095,74.78821,Social Media Harassment reported in the jurisdiction.
1436,100010004202600007,FIR,2026-06-27,4,1,2,6,Heinous,Charge Sheeted,12.99616,77.63067,Grievous Hurt reported in the jurisdiction.
1437,100050024202600006,FIR,2026-06-27,24,5,3,9,Heinous,Under Investigation,12.98091,74.75603,Molestation reported in the jurisdiction.
1438,100040019202600011,FIR,2026-06-27,19,4,2,8,Non-Heinous,Charge Sheeted,17.4146,76.86486,Assault reported in the jurisdiction.
1439,100030015202600015,FIR,2026-06-27,15,3,1,4,Non-Heinous,Charge Sheeted,15.77572,74.39563,Vehicle Theft reported in the jurisdiction.
1440,100030015202600017,FIR,2026-06-27,15,3,1,5,Non-Heinous,Under Investigation,15.80626,74.39704,Robbery reported in the jurisdiction.
1441,100020010202600010,FIR,2026-06-27,10,2,1,5,Non-Heinous,Under Investigation,12.17134,76.70253,Robbery reported in the jurisdiction.
1442,100030013202600021,FIR,2026-06-27,13,3,1,3,Non-Heinous,Undetected,15.7457,74.48882,Chain Snatching reported in the jurisdiction.
1443,100020007202600019,FIR,2026-06-27,7,2,6,15,Non-Heinous,Under Investigation,12.20976,76.65761,Rioting reported in the jurisdiction.
1444,100060030202600024,FIR,2026-06-27,30,6,1,1,Non-Heinous,Under Investigation,13.38203,77.11224,Theft — accused matches pattern seen in other station records.
1445,100020007202600005,FIR,2026-06-28,7,2,2,8,Heinous,Undetected,12.21179,76.68143,Assault reported in the jurisdiction.
1446,100020009202600013,FIR,2026-06-28,9,2,1,2,Non-Heinous,Closed,12.31637,76.69542,Burglary / House-breaking reported in the jurisdiction.
1447,100030014202600001,FIR,2026-06-29,14,3,6,16,Non-Heinous,Undetected,15.82415,74.46273,Public Nuisance reported in the jurisdiction.
1448,300010004202600001,PAR,2026-06-29,4,1,1,3,Non-Heinous,Undetected,12.96664,77.62632,Chain Snatching reported in the jurisdiction.
1449,100030017202600008,FIR,2026-06-29,17,3,2,8,Heinous,Closed,15.95015,74.40787,Assault reported in the jurisdiction.
1450,100060030202600010,FIR,2026-06-29,30,6,4,11,Non-Heinous,Closed,13.38924,77.13456,Online Financial Fraud reported in the jurisdiction.
1451,100020011202600014,FIR,2026-06-29,11,2,6,16,Non-Heinous,Under Investigation,12.33745,76.61469,Public Nuisance reported in the jurisdiction.
1452,100060029202600017,FIR,2026-06-30,29,6,4,12,Non-Heinous,Closed,13.3151,77.22998,Social Media Harassment reported in the jurisdiction.
1453,100020011202600003,FIR,2026-07-01,11,2,4,11,Non-Heinous,Closed,12.33405,76.60685,Online Financial Fraud reported in the jurisdiction.
1454,100020010202600006,FIR,2026-07-01,10,2,2,6,Heinous,Undetected,12.18839,76.73245,Grievous Hurt reported in the jurisdiction.
1455,100040022202600015,FIR,2026-07-01,22,4,3,9,Non-Heinous,Charge Sheeted,17.23317,76.75514,Molestation reported in the jurisdiction.
1456,100020011202600011,FIR,2026-07-01,11,2,6,15,Non-Heinous,Under Investigation,12.35415,76.60404,Rioting reported in the jurisdiction.
1457,100060029202600013,FIR,2026-07-01,29,6,1,4,Non-Heinous,Closed,13.29886,77.21779,Vehicle Theft reported in the jurisdiction.
1458,100060030202600015,FIR,2026-07-01,30,6,1,5,Non-Heinous,Under Investigation,13.36937,77.14787,Robbery reported in the jurisdiction.
1459,100040022202600021,FIR,2026-07-01,22,4,1,5,Non-Heinous,Charge Sheeted,17.22199,76.75816,Robbery reported in the jurisdiction.
1460,100050023202600016,FIR,2026-07-01,23,5,6,16,Non-Heinous,Closed,12.88093,74.82486,Public Nuisance reported in the jurisdiction.
1461,100030016202600023,FIR,2026-07-01,16,3,2,8,Heinous,Under Investigation,15.84292,74.40006,Assault reported in the jurisdiction.
1462,100040018202600017,FIR,2026-07-01,18,4,1,1,Non-Heinous,Charge Sheeted,17.40059,76.87651,Theft reported in the jurisdiction.
1463,100010002202600022,FIR,2026-07-01,2,1,5,13,Heinous,Charge Sheeted,12.91428,77.51239,Possession reported in the jurisdiction.
1464,100010005202600027,FIR,2026-07-01,5,1,1,3,Non-Heinous,Closed,12.86017,77.49846,Chain Snatching — accused matches pattern seen in other station records.
1465,100010004202600018,FIR,2026-07-02,4,1,2,8,Non-Heinous,Under Investigation,12.99654,77.59806,Assault reported in the jurisdiction.
1466,100060028202600021,FIR,2026-07-02,28,6,3,10,Non-Heinous,Under Investigation,13.38891,77.04111,Domestic Violence Complaint reported in the jurisdiction.
1467,100040018202600018,FIR,2026-07-02,18,4,2,8,Non-Heinous,Charge Sheeted,17.39282,76.85264,Assault reported in the jurisdiction.
1468,100060027202600003,FIR,2026-07-03,27,6,5,13,Non-Heinous,Charge Sheeted,13.36905,77.04198,Possession reported in the jurisdiction.
1469,100040022202600013,FIR,2026-07-03,22,4,1,4,Non-Heinous,Undetected,17.21886,76.77192,Vehicle Theft reported in the jurisdiction.
1470,100040019202600013,FIR,2026-07-03,19,4,5,13,Heinous,Undetected,17.41862,76.85705,Possession reported in the jurisdiction.
1471,100030016202600018,FIR,2026-07-03,16,3,1,5,Non-Heinous,Under Investigation,15.83455,74.41881,Robbery reported in the jurisdiction.
1472,100030015202600006,FIR,2026-07-04,15,3,5,13,Non-Heinous,Under Investigation,15.79593,74.38387,Possession reported in the jurisdiction.
1473,100060030202600004,FIR,2026-07-04,30,6,6,16,Non-Heinous,Undetected,13.38771,77.14034,Public Nuisance reported in the jurisdiction.
1474,100030015202600009,FIR,2026-07-04,15,3,1,1,Non-Heinous,Closed,15.80851,74.38018,Theft reported in the jurisdiction.
1475,100050024202600010,FIR,2026-07-04,24,5,5,14,Non-Heinous,Closed,13.01091,74.7777,Peddling reported in the jurisdiction.
1476,100030015202600019,FIR,2026-07-04,15,3,6,16,Non-Heinous,Under Investigation,15.79412,74.38719,Public Nuisance reported in the jurisdiction.
1477,100050024202600015,FIR,2026-07-04,24,5,3,9,Heinous,Closed,13.00676,74.78293,Molestation reported in the jurisdiction.
1478,100040018202600016,FIR,2026-07-04,18,4,1,4,Non-Heinous,Under Investigation,17.42549,76.85932,Vehicle Theft reported in the jurisdiction.
1479,100030017202600001,FIR,2026-07-05,17,3,1,2,Non-Heinous,Charge Sheeted,15.9617,74.38185,Burglary / House-breaking reported in the jurisdiction.
1480,100050026202600007,FIR,2026-07-05,26,5,5,13,Non-Heinous,Under Investigation,12.94814,74.88107,Possession reported in the jurisdiction.
1481,100010005202600015,FIR,2026-07-05,5,1,4,11,Non-Heinous,Under Investigation,12.8604,77.4946,Online Financial Fraud reported in the jurisdiction.
1482,100040019202600019,FIR,2026-07-05,19,4,1,3,Non-Heinous,Closed,17.40068,76.8575,Chain Snatching reported in the jurisdiction.
1483,100010004202600029,FIR,2026-07-05,4,1,2,8,Non-Heinous,Under Investigation,12.99797,77.6094,Assault reported in the jurisdiction.
1484,100030015202600011,FIR,2026-07-06,15,3,1,5,Non-Heinous,Under Investigation,15.77601,74.37271,Robbery reported in the jurisdiction.
1485,100020008202600010,FIR,2026-07-06,8,2,1,5,Non-Heinous,Charge Sheeted,12.28896,76.55586,Robbery reported in the jurisdiction.
1486,100020011202600013,FIR,2026-07-06,11,2,6,15,Non-Heinous,Undetected,12.33114,76.59808,Rioting reported in the jurisdiction.
1487,100030017202600020,FIR,2026-07-06,17,3,3,10,Non-Heinous,Closed,15.94734,74.40466,Domestic Violence Complaint reported in the jurisdiction.
1488,100040018202600013,FIR,2026-07-06,18,4,6,15,Non-Heinous,Charge Sheeted,17.41681,76.88238,Rioting reported in the jurisdiction.
1489,100030013202600028,FIR,2026-07-06,13,3,3,9,Non-Heinous,Closed,15.74607,74.48367,Molestation reported in the jurisdiction.
1490,300050026202600001,PAR,2026-07-07,26,5,3,10,Non-Heinous,Charge Sheeted,12.95804,74.91832,Domestic Violence Complaint reported in the jurisdiction.
1491,100010006202600032,FIR,2026-07-07,6,1,1,1,Non-Heinous,Closed,12.91656,77.61956,Theft — accused matches pattern seen in other station records.
1492,100060029202600005,FIR,2026-07-08,29,6,4,11,Non-Heinous,Charge Sheeted,13.30237,77.23913,Online Financial Fraud reported in the jurisdiction.
1493,100010006202600009,FIR,2026-07-08,6,1,4,12,Non-Heinous,Charge Sheeted,12.90871,77.60808,Social Media Harassment reported in the jurisdiction.
1494,100050025202600017,FIR,2026-07-08,25,5,1,4,Non-Heinous,Charge Sheeted,12.86824,74.90327,Vehicle Theft reported in the jurisdiction.
1495,100060030202600014,FIR,2026-07-09,30,6,1,2,Non-Heinous,Undetected,13.39054,77.11393,Burglary / House-breaking reported in the jurisdiction.
1496,100020009202600017,FIR,2026-07-09,9,2,1,5,Non-Heinous,Under Investigation,12.29845,76.72139,Robbery reported in the jurisdiction.
1497,100050024202600017,FIR,2026-07-09,24,5,3,9,Heinous,Under Investigation,12.97654,74.75838,Molestation reported in the jurisdiction.
1498,100010005202600003,FIR,2026-07-10,5,1,1,2,Non-Heinous,Closed,12.84991,77.50851,Burglary / House-breaking reported in the jurisdiction.
1499,100020011202600004,FIR,2026-07-10,11,2,6,15,Non-Heinous,Undetected,12.32932,76.59201,Rioting reported in the jurisdiction.
1500,100020011202600006,FIR,2026-07-10,11,2,6,15,Non-Heinous,Under Investigation,12.35566,76.59471,Rioting reported in the jurisdiction.
1501,100040022202600017,FIR,2026-07-10,22,4,3,10,Non-Heinous,Undetected,17.21532,76.76723,Domestic Violence Complaint reported in the jurisdiction.
1502,100040021202600012,FIR,2026-07-10,21,4,1,4,Non-Heinous,Undetected,17.27284,76.77298,Vehicle Theft reported in the jurisdiction.
1503,100010006202600033,FIR,2026-07-10,6,1,1,2,Non-Heinous,Charge Sheeted,12.926,77.6122,Burglary / House-breaking — accused matches pattern seen in other station records.
1504,100060027202600006,FIR,2026-07-11,27,6,4,12,Non-Heinous,Undetected,13.37109,77.05056,Social Media Harassment reported in the jurisdiction.
1505,100040020202600001,FIR,2026-07-12,20,4,1,3,Non-Heinous,Undetected,17.37495,76.74296,Chain Snatching reported in the jurisdiction.
1506,100030014202600011,FIR,2026-07-12,14,3,5,13,Non-Heinous,Under Investigation,15.79614,74.47818,Possession reported in the jurisdiction.
1507,100040018202600010,FIR,2026-07-12,18,4,4,11,Non-Heinous,Under Investigation,17.40175,76.84998,Online Financial Fraud reported in the jurisdiction.
1508,100020011202600005,FIR,2026-07-13,11,2,6,15,Non-Heinous,Charge Sheeted,12.3508,76.58726,Rioting reported in the jurisdiction.
1509,100010005202600013,FIR,2026-07-13,5,1,3,10,Heinous,Under Investigation,12.84521,77.51681,Domestic Violence Complaint reported in the jurisdiction.
1510,100030013202600009,FIR,2026-07-14,13,3,2,6,Heinous,Charge Sheeted,15.73443,74.45717,Grievous Hurt reported in the jurisdiction.
1511,100020008202600011,FIR,2026-07-14,8,2,5,13,Non-Heinous,Charge Sheeted,12.31299,76.58584,Possession reported in the jurisdiction.
1512,100040021202600021,FIR,2026-07-14,21,4,3,10,Heinous,Charge Sheeted,17.26791,76.77054,Domestic Violence Complaint reported in the jurisdiction.
1513,100040020202600027,FIR,2026-07-14,20,4,2,7,Heinous,Undetected,17.37968,76.71682,Murder reported in the jurisdiction.
1514,100050024202600029,FIR,2026-07-14,24,5,1,5,Non-Heinous,Under Investigation,13.00051,74.76349,Robbery — accused matches pattern seen in other station records.
1515,100020007202600002,FIR,2026-07-15,7,2,2,8,Heinous,Under Investigation,12.23845,76.65864,Assault reported in the jurisdiction.
1516,100020009202600005,FIR,2026-07-15,9,2,2,6,Heinous,Under Investigation,12.3234,76.70255,Grievous Hurt reported in the jurisdiction.
1517,100030017202600010,FIR,2026-07-15,17,3,4,12,Non-Heinous,Undetected,15.96748,74.38056,Social Media Harassment reported in the jurisdiction.
1518,100050023202600024,FIR,2026-07-15,23,5,3,10,Heinous,Closed,12.89168,74.83057,Domestic Violence Complaint reported in the jurisdiction.
